
fqdn_13000,1,1,1,1,3,4,1
fqdn_8370,0,0,0,1,0,0,0
fqdn_10455,0,0,1,2,2,5,0
fqdn_5958,0,1,1,1,1,1,1
fqdn_16129,0,0,1,1,1,1,0
fqdn_8509,1,2,1,5,2,5,0
fqdn_5340,4,14,8,20,4,9,0
fqdn_170,0,0,0,1,1,3,0
fqdn_654,13,16,20,20,20,20,0
fqdn_3886,0,0,0,0,0,0,0
fqdn_13945,0,0,0,0,0,1,1
fqdn_455,0,0,2,2,1,2,0
fqdn_11827,3,4,3,5,4,6,1
fqdn_626,8,16,20,20,1,8,0
fqdn_3593,0,0,0,1,0,1,0
fqdn_14103,0,0,1,2,1,2,0
fqdn_8314,0,0,0,2,1,3,0
fqdn_12037,0,0,0,1,0,0,0
fqdn_16865,2,3,6,10,5,7,0
fqdn_17258,1,3,2,4,6,12,1
fqdn_1712,0,0,1,2,0,1,1
fqdn_14027,1,1,2,5,2,3,0
fqdn_726,0,0,0,0,1,1,1
fqdn_2039,1,2,0,0,0,0,0
fqdn_9233,1,1,1,2,1,2,0
fqdn_14415,0,0,1,2,2,3,0
fqdn_15099,0,1,1,2,1,3,0
fqdn_15253,0,1,0,3,1,7,0
fqdn_13222,11,14,20,20,20,20,0
fqdn_5666,0,1,2,4,1,3,0
fqdn_7771,0,1,3,8,4,9,0
fqdn_13017,0,0,1,3,0,0,1
fqdn_3422,0,0,0,0,0,0,0
fqdn_2502,1,1,2,3,2,4,0
fqdn_13359,0,0,1,2,1,2,0
fqdn_8035,4,7,11,20,8,14,0
fqdn_11438,0,0,0,0,2,2,1
fqdn_15800,0,0,0,0,2,3,1
fqdn_10213,1,2,2,4,3,5,0
fqdn_9449,0,1,1,2,1,2,0
fqdn_4797,0,1,0,0,0,1,0
fqdn_3042,0,0,1,1,4,5,0
fqdn_8390,7,9,16,20,15,20,0
fqdn_13749,0,0,2,5,2,4,0
fqdn_11819,4,6,8,10,7,9,0
fqdn_1710,15,20,20,20,20,20,1
fqdn_9211,1,1,1,1,1,2,1
fqdn_1276,0,0,1,2,1,2,0
fqdn_5339,0,0,0,0,0,1,0
fqdn_10074,0,0,0,0,0,0,1
fqdn_9120,0,1,0,0,0,1,0
fqdn_6434,0,0,0,1,1,1,1
fqdn_1357,0,4,0,16,0,20,1
fqdn_10820,18,20,10,14,6,8,0
fqdn_473,1,2,3,4,0,0,0
fqdn_3105,0,0,0,0,0,0,0
fqdn_8424,4,13,14,20,20,20,0
fqdn_6905,0,0,1,2,1,2,0
fqdn_519,12,20,20,20,13,19,0
fqdn_2622,3,7,2,5,2,4,0
fqdn_4298,1,1,3,5,3,4,0
fqdn_14629,2,2,1,1,1,1,0
fqdn_4120,0,0,2,4,6,12,0
fqdn_16353,8,16,9,20,0,0,0
fqdn_5623,1,2,6,12,4,6,0
fqdn_14664,1,3,3,5,3,5,0
fqdn_14837,1,2,0,0,0,1,0
fqdn_9182,0,2,0,1,0,1,1
fqdn_9162,13,20,15,20,8,11,0
fqdn_13940,0,0,0,1,0,0,0
fqdn_12837,0,0,0,1,0,0,0
fqdn_11879,0,0,0,1,0,1,0
fqdn_15924,1,3,3,6,2,5,0
fqdn_15788,0,0,0,1,0,1,0
fqdn_6145,0,0,1,2,2,4,1
fqdn_3615,0,3,0,0,1,1,1
fqdn_11626,1,3,2,4,2,5,0
fqdn_2242,0,1,1,2,1,2,0
fqdn_16639,0,0,3,13,0,0,0
fqdn_1572,0,1,2,3,2,4,1
fqdn_10754,0,0,0,1,6,9,0
fqdn_14131,0,0,1,1,0,0,0
fqdn_16988,0,0,0,1,1,3,0
fqdn_15010,1,2,2,5,2,4,0
fqdn_12131,0,1,0,0,0,0,0
fqdn_2745,4,7,20,20,11,18,0
fqdn_2276,1,2,2,3,2,4,0
fqdn_798,0,0,1,2,3,3,0
fqdn_14214,20,20,20,20,1,2,0
fqdn_12658,5,8,17,20,16,20,0
fqdn_742,2,5,3,6,5,9,1
fqdn_9664,0,1,1,1,0,1,0
fqdn_12522,8,20,0,0,0,1,0
fqdn_922,0,0,0,0,0,0,1
fqdn_10650,0,0,0,0,0,0,0
fqdn_5472,2,4,2,2,1,5,0
fqdn_513,4,4,6,6,5,5,0
fqdn_2432,1,1,1,2,0,0,0
fqdn_2167,1,2,3,4,1,2,0
fqdn_3331,0,1,1,5,1,3,0
fqdn_15333,0,0,1,2,0,1,0
fqdn_6579,0,0,0,0,1,2,1
fqdn_1042,4,4,7,8,5,6,0
fqdn_1486,7,11,2,4,3,6,0
fqdn_7843,0,0,0,1,0,0,0
fqdn_17063,0,0,1,3,1,1,0
fqdn_948,0,0,0,1,0,1,1
fqdn_549,0,0,0,1,0,0,0
fqdn_17366,6,17,2,9,0,0,0
fqdn_9719,1,3,2,4,2,4,0
fqdn_13924,0,1,1,2,2,2,0
fqdn_10548,3,4,15,17,19,20,1
fqdn_736,0,0,1,1,1,2,0
fqdn_12942,0,0,2,2,1,1,0
fqdn_663,1,5,1,3,2,6,0
fqdn_9684,0,0,3,4,2,5,0
fqdn_5563,0,0,1,4,1,2,0
fqdn_7895,0,0,1,2,0,0,0
fqdn_12545,11,14,18,20,13,17,0
fqdn_10940,4,4,9,9,9,11,0
fqdn_12295,0,1,1,4,1,3,0
fqdn_16981,3,3,0,5,0,1,0
fqdn_13108,0,0,0,0,2,6,1
fqdn_8241,4,5,2,3,0,1,0
fqdn_3193,0,0,0,0,1,1,1
fqdn_12726,1,1,0,1,3,5,1
fqdn_15137,0,0,1,1,1,1,0
fqdn_9787,0,0,1,2,1,2,0
fqdn_3534,0,0,0,0,2,4,0
fqdn_9316,0,0,0,1,0,2,0
fqdn_9136,0,0,0,0,0,0,0
fqdn_7573,1,1,1,2,1,2,0
fqdn_11420,0,0,1,1,1,2,0
fqdn_14441,1,3,2,4,2,4,0
fqdn_5695,0,0,0,1,0,1,0
fqdn_6152,1,2,1,2,1,2,0
fqdn_4222,0,0,4,7,7,9,0
fqdn_14924,0,0,0,1,15,20,0
fqdn_6221,0,0,2,2,2,2,0
fqdn_12993,0,0,0,0,1,1,1
fqdn_11326,0,1,1,2,1,2,0
fqdn_7460,12,20,4,7,6,13,0
fqdn_14796,1,2,3,4,2,3,0
fqdn_16644,1,2,1,2,0,1,1
fqdn_12396,1,2,3,4,2,5,0
fqdn_184,8,17,14,20,15,20,0
fqdn_5832,4,4,7,7,5,5,0
fqdn_1049,5,5,8,8,6,7,0
fqdn_13343,18,20,20,20,20,20,0
fqdn_15288,1,3,2,4,2,4,0
fqdn_3050,0,1,2,2,2,2,1
fqdn_447,0,0,17,20,3,20,1
fqdn_353,2,3,9,11,10,13,1
fqdn_15182,1,3,2,4,3,5,0
fqdn_17252,0,0,1,1,1,2,1
fqdn_14034,0,1,1,2,1,2,0
fqdn_7082,9,14,0,0,0,0,1
fqdn_11166,4,4,9,10,9,10,0
fqdn_1012,4,4,8,8,8,8,0
fqdn_10022,1,3,2,4,2,5,0
fqdn_11570,4,4,8,9,7,9,0
fqdn_6098,12,20,20,20,20,20,0
fqdn_5545,0,0,2,2,2,3,0
fqdn_2895,7,20,20,20,20,20,0
fqdn_6802,0,1,5,9,2,4,0
fqdn_13973,0,2,2,5,2,5,0
fqdn_12520,0,0,1,2,0,0,0
fqdn_2094,3,7,1,1,1,1,1
fqdn_4484,20,20,5,9,4,6,0
fqdn_15785,2,3,7,8,8,9,0
fqdn_8880,0,0,0,0,2,2,0
fqdn_4966,7,10,1,2,0,0,0
fqdn_14390,0,0,1,2,0,0,0
fqdn_15550,0,0,1,2,0,1,0
fqdn_1606,1,3,2,4,3,5,1
fqdn_3235,1,1,3,4,3,4,1
fqdn_12212,1,1,8,14,2,3,0
fqdn_15726,0,0,1,1,1,7,1
fqdn_12513,0,0,1,1,0,0,0
fqdn_4776,4,4,8,9,6,6,0
fqdn_9175,1,2,13,19,12,20,0
fqdn_6092,4,4,7,7,4,4,0
fqdn_14644,10,20,20,20,20,20,1
fqdn_2873,2,9,0,0,0,0,0
fqdn_8785,0,0,1,1,0,0,0
fqdn_11694,3,4,2,5,1,2,0
fqdn_960,0,0,0,1,0,1,0
fqdn_5393,4,7,0,0,0,0,0
fqdn_5481,0,0,2,5,2,4,1
fqdn_7189,0,0,1,2,1,2,0
fqdn_1846,2,3,5,9,8,13,1
fqdn_9113,1,1,1,1,1,1,0
fqdn_9299,2,5,3,6,4,8,1
fqdn_7503,20,20,20,20,2,3,0
fqdn_6245,0,1,1,1,1,2,0
fqdn_7129,0,1,1,2,1,2,0
fqdn_3922,0,0,1,2,0,0,0
fqdn_10452,1,3,0,0,0,0,0
fqdn_490,1,1,2,3,2,3,1
fqdn_15495,7,20,1,2,1,2,1
fqdn_15056,0,0,0,1,9,16,0
fqdn_11598,0,1,2,2,1,2,0
fqdn_4955,1,3,2,4,2,5,0
fqdn_7931,0,2,0,0,0,0,1
fqdn_5667,4,7,4,12,1,3,0
fqdn_15041,0,0,1,2,4,6,1
fqdn_5991,1,2,5,11,5,12,0
fqdn_4132,0,1,1,2,1,2,0
fqdn_10676,1,2,4,5,5,6,1
fqdn_11806,2,4,4,12,3,8,0
fqdn_10978,0,0,1,1,1,1,1
fqdn_12227,4,5,2,3,3,4,1
fqdn_14416,0,1,0,1,0,1,0
fqdn_8877,6,8,5,6,4,4,0
fqdn_10737,6,7,3,5,5,8,0
fqdn_3934,2,5,6,10,8,13,0
fqdn_947,13,20,15,18,8,20,1
fqdn_10028,0,1,1,2,3,4,0
fqdn_2468,1,4,2,4,2,4,0
fqdn_11073,20,20,20,20,20,20,1
fqdn_11595,0,0,0,0,8,13,0
fqdn_2501,3,5,3,5,4,5,0
fqdn_8383,9,20,6,7,5,6,0
fqdn_13013,0,0,0,1,1,1,0
fqdn_16085,0,0,0,0,1,1,0
fqdn_2096,6,15,10,14,9,15,0
fqdn_5240,0,0,0,1,0,0,0
fqdn_13964,0,0,0,1,0,1,0
fqdn_12970,5,7,8,9,6,9,0
fqdn_4073,5,8,15,20,12,16,1
fqdn_2547,0,0,0,0,0,0,1
fqdn_10342,0,0,1,1,0,1,0
fqdn_13999,0,0,6,8,1,1,0
fqdn_2435,1,1,0,0,0,0,0
fqdn_10349,0,0,1,1,0,1,0
fqdn_7265,0,1,3,6,5,9,0
fqdn_12231,1,2,0,0,0,0,0
fqdn_16538,0,1,0,0,1,2,1
fqdn_13653,0,0,2,3,1,1,1
fqdn_3584,1,2,2,5,2,4,0
fqdn_6935,0,0,0,1,0,0,1
fqdn_17093,0,0,0,1,1,1,0
fqdn_6530,1,2,1,3,2,4,0
fqdn_8775,0,1,1,2,1,3,0
fqdn_2918,5,9,17,20,10,20,1
fqdn_15813,0,0,2,3,14,20,0
fqdn_6891,0,0,0,0,0,5,0
fqdn_12460,6,6,10,12,8,9,0
fqdn_96,0,0,0,0,0,2,0
fqdn_5296,0,0,2,3,2,3,0
fqdn_2489,0,0,0,1,0,0,0
fqdn_9276,1,1,3,4,3,3,0
fqdn_1080,0,0,1,1,2,3,0
fqdn_4830,0,1,1,3,1,3,0
fqdn_13091,0,0,1,7,0,0,0
fqdn_13572,0,1,1,2,1,2,0
fqdn_7644,0,0,0,1,0,1,0
fqdn_15931,0,0,1,1,1,1,0
fqdn_15234,0,2,2,4,2,3,0
fqdn_2659,0,1,1,1,1,2,0
fqdn_6707,7,13,20,20,20,20,1
fqdn_2353,1,4,3,5,2,5,1
fqdn_13728,0,0,0,1,2,4,1
fqdn_12941,1,2,2,4,2,4,0
fqdn_5397,0,0,1,1,1,2,0
fqdn_25,4,6,0,1,1,1,0
fqdn_3753,3,7,8,15,11,20,0
fqdn_3608,0,0,0,1,1,1,1
fqdn_13663,4,4,7,8,6,6,0
fqdn_6797,0,0,1,2,0,0,0
fqdn_1719,4,9,10,19,11,19,0
fqdn_3787,0,0,0,0,1,1,1
fqdn_2666,0,0,1,2,1,2,0
fqdn_2354,13,20,0,0,0,0,0
fqdn_2927,1,1,2,4,3,4,0
fqdn_1184,0,0,1,1,0,0,1
fqdn_138,0,0,1,1,2,2,0
fqdn_3341,1,2,0,1,0,1,1
fqdn_8857,2,2,8,9,6,7,1
fqdn_7998,20,20,20,20,20,20,1
fqdn_9459,0,1,2,3,1,2,1
fqdn_14178,6,15,3,5,0,0,0
fqdn_2769,3,3,9,11,7,8,0
fqdn_459,4,10,7,19,7,20,1
fqdn_14716,1,2,2,4,2,5,0
fqdn_4728,1,1,1,2,0,1,0
fqdn_7994,1,1,1,1,0,1,0
fqdn_12704,0,0,0,1,0,1,0
fqdn_1102,0,0,0,0,1,1,0
fqdn_6528,9,20,0,0,0,0,0
fqdn_14920,0,1,1,3,0,0,0
fqdn_9346,0,1,1,1,1,1,0
fqdn_9451,0,0,0,0,0,1,0
fqdn_7578,1,2,2,3,2,2,0
fqdn_3691,1,5,2,7,3,7,0
fqdn_4066,1,2,2,5,1,3,0
fqdn_9489,1,1,1,2,2,4,1
fqdn_10305,1,2,1,1,1,2,0
fqdn_11390,1,2,1,3,2,3,0
fqdn_3344,0,1,1,3,1,4,0
fqdn_1250,0,0,1,3,1,2,0
fqdn_10149,0,0,2,3,0,0,0
fqdn_13879,0,0,0,1,0,0,1
fqdn_3515,18,20,1,2,1,2,0
fqdn_8080,1,1,8,9,9,10,0
fqdn_11000,4,4,6,6,5,5,0
fqdn_13480,0,1,4,8,11,20,1
fqdn_6157,9,10,16,18,10,11,0
fqdn_15598,0,0,1,2,1,2,0
fqdn_15970,0,0,0,1,1,2,1
fqdn_15297,1,3,3,5,2,5,0
fqdn_16989,0,1,1,1,1,2,1
fqdn_17417,0,1,2,2,1,2,0
fqdn_723,1,3,2,5,3,6,0
fqdn_8659,3,16,3,11,1,4,0
fqdn_4786,0,1,1,1,1,1,0
fqdn_1475,0,0,0,0,1,1,1
fqdn_14943,1,4,2,4,2,5,0
fqdn_1687,0,1,3,4,1,2,0
fqdn_11778,0,0,1,1,1,1,0
fqdn_7881,20,20,20,20,20,20,0
fqdn_4628,1,1,2,4,3,4,0
fqdn_793,0,1,2,6,0,0,0
fqdn_15895,0,0,0,1,2,4,0
fqdn_11897,1,2,3,5,1,1,1
fqdn_10533,0,1,1,1,1,2,0
fqdn_14423,0,0,3,12,0,0,0
fqdn_7639,2,3,6,9,9,13,1
fqdn_402,20,20,20,20,20,20,0
fqdn_14122,1,1,0,1,1,1,1
fqdn_14954,4,8,4,13,3,9,0
fqdn_16971,3,3,0,0,0,0,0
fqdn_15434,0,0,1,1,1,2,0
fqdn_12553,1,3,1,3,2,5,0
fqdn_14918,0,0,1,1,0,0,1
fqdn_11732,0,1,0,1,1,1,1
fqdn_7223,0,1,1,1,1,2,0
fqdn_13818,0,0,0,0,1,1,1
fqdn_3795,2,3,5,10,11,18,0
fqdn_16108,0,2,1,2,2,5,1
fqdn_1857,1,1,2,3,0,0,1
fqdn_4121,1,3,2,4,2,4,0
fqdn_10945,2,2,2,2,2,2,0
fqdn_839,20,20,0,0,0,0,1
fqdn_354,0,1,1,1,1,2,0
fqdn_14611,0,0,6,14,1,3,0
fqdn_2756,0,0,1,1,4,6,1
fqdn_14239,1,2,1,2,0,1,1
fqdn_6540,0,0,1,1,2,2,0
fqdn_5203,2,2,0,0,0,0,0
fqdn_13669,2,4,3,6,3,6,0
fqdn_15325,0,0,3,6,7,14,0
fqdn_10128,1,2,2,4,3,7,0
fqdn_5940,0,1,1,2,1,2,0
fqdn_8811,1,2,1,2,1,2,1
fqdn_13,2,2,4,6,2,5,0
fqdn_10718,3,5,6,8,6,8,0
fqdn_2412,4,4,7,13,5,5,0
fqdn_11936,0,1,4,7,7,14,0
fqdn_2028,20,20,20,20,20,20,1
fqdn_8824,2,4,1,5,4,15,0
fqdn_13155,0,1,0,1,0,1,0
fqdn_3705,20,20,20,20,20,20,1
fqdn_3073,5,14,20,20,4,8,1
fqdn_265,20,20,20,20,20,20,1
fqdn_919,20,20,20,20,20,20,1
fqdn_7909,20,20,20,20,20,20,1
fqdn_9726,2,3,3,4,1,1,0
fqdn_14047,0,0,0,0,0,1,0
fqdn_16684,1,1,1,2,1,2,0
fqdn_12609,0,0,0,0,0,1,1
fqdn_517,4,8,4,8,0,0,1
fqdn_10071,0,1,1,2,2,3,0
fqdn_11710,0,0,0,0,0,1,1
fqdn_1741,3,17,12,20,1,2,1
fqdn_8812,0,1,4,7,3,5,1
fqdn_12033,0,1,0,0,0,0,0
fqdn_12374,0,0,0,0,0,0,1
fqdn_8907,1,3,1,3,2,4,0
fqdn_13732,0,1,4,16,0,3,0
fqdn_2572,0,0,1,1,1,1,0
fqdn_6061,0,0,0,0,0,1,1
fqdn_16833,2,4,3,9,4,8,1
fqdn_1262,0,1,1,2,2,3,0
fqdn_6371,0,0,1,1,1,1,0
fqdn_7238,2,3,0,0,0,0,0
fqdn_3890,1,3,0,0,0,0,0
fqdn_4432,0,1,1,2,2,4,0
fqdn_8911,1,2,2,4,5,9,1
fqdn_2423,2,5,2,4,3,9,0
fqdn_12584,0,2,2,4,2,4,0
fqdn_533,1,3,1,3,2,5,0
fqdn_4464,0,0,0,1,0,1,0
fqdn_2776,0,0,0,0,2,2,0
fqdn_3327,0,0,0,0,0,1,1
fqdn_9790,0,0,1,1,1,1,0
fqdn_6833,0,0,0,0,2,4,0
fqdn_10016,8,20,2,6,2,4,0
fqdn_4785,1,3,2,4,2,4,0
fqdn_16528,0,0,0,0,2,3,1
fqdn_11434,0,0,1,1,1,1,0
fqdn_12253,0,1,0,0,0,0,0
fqdn_4984,0,0,1,1,0,1,0
fqdn_1876,0,1,1,1,0,0,0
fqdn_644,1,1,6,20,8,20,0
fqdn_15996,0,1,1,2,1,2,0
fqdn_505,3,4,0,0,0,0,0
fqdn_10376,0,0,1,1,0,0,0
fqdn_60,20,20,14,17,14,16,0
fqdn_15766,0,2,2,4,3,5,0
fqdn_14563,0,0,0,2,1,4,0
fqdn_7309,1,4,2,5,3,5,0
fqdn_2842,0,0,0,1,1,1,0
fqdn_10311,2,5,3,7,3,7,0
fqdn_12543,0,2,0,2,0,0,1
fqdn_4871,3,3,1,1,2,2,0
fqdn_13223,1,1,1,2,1,2,0
fqdn_13051,0,1,1,4,2,4,0
fqdn_1239,1,1,1,1,2,3,0
fqdn_9092,0,1,1,1,1,2,0
fqdn_7331,0,1,1,2,1,2,0
fqdn_8106,1,1,2,4,2,3,0
fqdn_15844,1,2,5,7,8,14,1
fqdn_1822,0,0,1,2,1,2,0
fqdn_870,6,9,0,1,0,0,0
fqdn_11707,1,3,2,4,2,4,0
fqdn_4003,0,0,0,1,0,0,0
fqdn_11179,1,3,2,4,2,4,0
fqdn_2807,0,0,0,0,0,1,0
fqdn_16299,0,0,1,1,1,1,0
fqdn_6229,1,1,0,0,0,0,1
fqdn_5726,5,9,2,4,2,4,0
fqdn_6175,1,1,5,5,5,6,0
fqdn_1595,0,0,0,1,0,1,0
fqdn_15255,0,0,1,1,1,1,0
fqdn_5932,4,4,5,7,4,17,0
fqdn_6249,0,0,0,0,0,0,1
fqdn_4997,0,1,2,6,2,2,0
fqdn_2187,0,0,0,0,0,0,1
fqdn_16298,0,0,1,2,2,3,0
fqdn_8225,3,7,9,15,8,14,1
fqdn_3545,0,0,1,6,2,4,1
fqdn_8690,0,0,1,2,1,2,0
fqdn_16086,1,2,0,1,3,5,0
fqdn_1656,0,0,0,2,0,5,0
fqdn_17315,0,0,1,1,1,1,0
fqdn_11043,0,1,3,4,2,3,0
fqdn_14153,6,16,0,0,0,0,0
fqdn_16317,0,0,4,8,2,5,0
fqdn_3363,0,0,20,20,20,20,0
fqdn_15230,1,3,2,5,3,7,0
fqdn_5652,1,2,2,4,2,3,0
fqdn_16504,0,0,0,1,0,0,1
fqdn_16679,0,0,0,2,0,0,0
fqdn_10086,0,1,1,2,1,2,0
fqdn_524,0,0,0,0,0,1,0
fqdn_8127,0,0,0,1,0,1,0
fqdn_8761,0,0,0,1,0,0,0
fqdn_262,0,0,1,1,0,0,0
fqdn_9514,1,2,3,4,3,4,0
fqdn_16544,9,20,17,20,19,20,1
fqdn_189,0,0,1,1,1,2,0
fqdn_11614,0,0,2,3,1,2,0
fqdn_7134,1,3,3,5,2,5,0
fqdn_12678,1,1,4,9,2,3,1
fqdn_8780,0,0,0,0,0,0,0
fqdn_5085,1,3,2,5,2,5,0
fqdn_10682,0,0,1,2,2,2,0
fqdn_14293,0,1,2,5,5,9,1
fqdn_11370,20,20,20,20,20,20,0
fqdn_6106,0,1,2,3,20,20,0
fqdn_11642,1,2,2,4,2,5,0
fqdn_15127,6,8,5,6,3,4,0
fqdn_6032,1,2,2,2,1,1,0
fqdn_11020,2,4,7,12,10,20,0
fqdn_15472,0,0,1,2,0,0,0
fqdn_3684,0,0,2,2,4,6,0
fqdn_6621,2,4,5,7,3,5,1
fqdn_8349,0,1,5,10,4,9,0
fqdn_5082,0,1,1,2,1,2,0
fqdn_5597,0,0,0,0,1,1,0
fqdn_1329,17,20,5,6,1,1,0
fqdn_7579,0,0,1,3,0,0,0
fqdn_10702,0,0,0,1,3,4,0
fqdn_3918,0,0,1,1,1,2,0
fqdn_11260,1,2,3,6,2,5,1
fqdn_548,0,0,2,2,2,2,0
fqdn_13864,0,1,1,2,2,3,0
fqdn_2080,1,1,2,3,2,3,0
fqdn_6354,3,9,2,4,3,6,1
fqdn_199,1,2,20,20,20,20,0
fqdn_16240,16,20,1,1,1,2,1
fqdn_4653,0,0,0,1,0,2,1
fqdn_17071,0,0,1,2,1,2,1
fqdn_1286,6,11,0,0,0,0,0
fqdn_6795,1,3,5,8,4,7,1
fqdn_11733,1,1,4,6,5,9,1
fqdn_3852,0,0,1,2,1,1,0
fqdn_51,0,0,1,2,1,2,1
fqdn_64,0,0,0,1,0,0,0
fqdn_14324,0,0,0,0,0,1,0
fqdn_17323,13,19,20,20,14,20,1
fqdn_2485,0,0,0,1,2,5,0
fqdn_3003,0,2,1,2,1,1,0
fqdn_7407,2,3,6,8,8,11,0
fqdn_2813,0,0,1,3,0,0,0
fqdn_555,0,1,0,0,0,0,0
fqdn_16775,7,15,13,20,20,20,0
fqdn_6733,0,0,5,6,1,2,0
fqdn_1777,1,2,1,2,1,2,0
fqdn_3303,0,0,0,0,0,0,1
fqdn_10478,1,3,2,5,2,4,0
fqdn_7398,0,0,1,1,4,8,1
fqdn_16577,11,20,20,20,19,20,1
fqdn_9589,0,0,0,1,0,1,1
fqdn_13989,1,1,1,4,1,3,0
fqdn_17225,0,0,0,1,1,1,1
fqdn_7415,0,0,1,1,1,1,1
fqdn_2775,0,0,0,0,0,0,1
fqdn_11086,0,2,0,0,0,0,1
fqdn_10774,0,0,0,1,1,1,1
fqdn_1752,0,0,0,1,2,7,1
fqdn_1722,20,20,0,0,0,0,1
fqdn_6737,20,20,0,0,0,0,1
fqdn_17110,20,20,0,0,0,0,1
fqdn_13019,20,20,0,0,0,0,1
fqdn_14364,20,20,0,0,0,0,1
fqdn_15867,0,0,1,2,1,2,0
fqdn_198,20,20,20,20,20,20,0
fqdn_1662,0,0,0,0,1,12,0
fqdn_8156,1,4,2,5,2,5,0
fqdn_17170,2,3,4,5,3,5,0
fqdn_11675,0,1,1,1,1,1,0
fqdn_11007,0,0,1,4,1,3,1
fqdn_9983,0,1,2,3,3,4,0
fqdn_11050,4,9,4,5,3,5,0
fqdn_1523,0,0,0,2,0,0,0
fqdn_1669,0,0,0,0,1,1,0
fqdn_13355,1,2,0,1,0,0,0
fqdn_14059,20,20,20,20,0,0,0
fqdn_14090,1,4,2,5,1,2,1
fqdn_12895,19,20,20,20,16,20,1
fqdn_4961,1,4,3,6,3,5,0
fqdn_17319,1,3,2,3,2,4,0
fqdn_17165,0,1,0,0,0,1,1
fqdn_17294,0,0,0,1,0,0,0
fqdn_8451,1,2,2,4,2,3,1
fqdn_16167,0,0,0,0,0,0,0
fqdn_3530,0,2,1,3,1,3,0
fqdn_8570,5,8,8,10,10,13,0
fqdn_5840,0,0,1,1,1,2,1
fqdn_7989,0,0,1,1,0,0,0
fqdn_4034,0,0,4,8,3,3,0
fqdn_5749,0,0,0,1,2,2,1
fqdn_10229,0,0,0,0,0,1,0
fqdn_2463,0,0,1,1,1,1,0
fqdn_7756,0,1,0,1,0,1,1
fqdn_9057,1,2,1,4,1,3,0
fqdn_17153,0,2,1,3,1,4,0
fqdn_61,0,0,1,2,3,11,1
fqdn_16542,0,0,0,1,1,2,1
fqdn_15878,0,0,0,0,0,4,0
fqdn_10476,5,14,12,20,14,20,1
fqdn_867,0,2,1,3,1,2,0
fqdn_13270,0,0,1,2,1,6,0
fqdn_8278,1,1,1,2,1,1,0
fqdn_15281,0,1,1,2,1,2,1
fqdn_15822,0,4,1,15,1,20,1
fqdn_14029,2,4,0,1,1,2,1
fqdn_6927,0,0,0,1,2,2,0
fqdn_9935,0,0,1,1,1,3,0
fqdn_2596,0,0,0,1,1,1,0
fqdn_2170,4,4,11,11,9,10,0
fqdn_16409,0,0,0,1,10,20,0
fqdn_497,1,2,3,3,0,0,0
fqdn_14945,6,11,10,15,6,10,1
fqdn_11831,0,0,0,0,0,11,0
fqdn_7406,8,11,13,19,12,20,1
fqdn_12602,0,0,1,1,1,1,0
fqdn_2303,20,20,20,20,20,20,0
fqdn_1010,1,1,2,2,1,1,1
fqdn_4550,5,11,17,20,17,20,1
fqdn_9134,0,0,1,2,0,1,0
fqdn_1893,0,0,0,1,0,1,0
fqdn_9230,2,6,2,6,1,2,1
fqdn_17086,1,2,2,3,3,4,0
fqdn_16315,1,3,2,5,2,4,0
fqdn_7846,0,0,1,1,0,1,0
fqdn_1785,0,0,1,1,1,2,1
fqdn_9083,20,20,20,20,20,20,1
fqdn_13735,1,3,1,7,1,5,0
fqdn_12693,1,3,5,10,6,10,0
fqdn_11224,0,0,0,1,1,4,0
fqdn_5834,0,0,1,2,1,3,1
fqdn_15724,1,2,2,2,1,1,0
fqdn_12492,0,0,1,1,1,2,0
fqdn_17410,0,0,1,2,2,2,0
fqdn_12108,1,3,2,3,3,7,0
fqdn_10791,0,1,3,3,2,3,0
fqdn_12398,2,5,4,6,5,7,0
fqdn_14810,1,3,3,6,2,5,0
fqdn_6362,0,0,1,1,0,0,0
fqdn_2701,0,1,1,3,1,3,0
fqdn_13064,0,0,0,0,2,3,0
fqdn_17035,0,0,1,2,5,7,0
fqdn_2677,1,3,3,5,3,4,1
fqdn_6305,0,0,1,1,1,1,0
fqdn_14926,0,0,0,0,1,1,1
fqdn_16367,0,1,2,4,1,4,0
fqdn_792,0,1,1,1,1,1,1
fqdn_16279,0,0,1,2,1,2,0
fqdn_3080,0,0,1,1,0,1,0
fqdn_16990,0,0,0,0,1,1,1
fqdn_10505,0,1,1,3,2,5,0
fqdn_8501,0,0,0,0,1,1,1
fqdn_1482,0,1,0,1,0,1,0
fqdn_4441,0,1,1,1,1,2,0
fqdn_13105,3,5,5,8,8,14,1
fqdn_8950,2,7,0,1,2,4,0
fqdn_3933,0,0,0,0,1,1,1
fqdn_15066,1,2,2,4,2,4,0
fqdn_11546,0,0,3,3,4,5,0
fqdn_3634,1,4,2,5,3,5,0
fqdn_8475,0,0,1,2,1,2,0
fqdn_15381,3,5,7,11,6,8,1
fqdn_2229,0,0,0,0,1,2,1
fqdn_2458,1,1,0,0,0,0,0
fqdn_3868,14,20,20,20,20,20,0
fqdn_5614,0,0,1,2,1,2,0
fqdn_2975,0,0,0,0,0,0,0
fqdn_17400,0,0,0,0,0,1,1
fqdn_8110,0,1,1,3,1,1,1
fqdn_840,0,1,1,1,1,2,0
fqdn_12926,1,3,3,5,4,7,0
fqdn_16393,1,2,1,2,0,0,0
fqdn_14340,0,1,1,2,0,1,0
fqdn_5773,1,3,2,5,2,5,0
fqdn_11075,0,0,1,1,1,2,0
