83,24,8,230,26,100,190,241,22,33,88,4,1,1
77,138,3,232,214,81,82,566,29,55,76,4,0,1
28,113,1,296,44,98,251,123,70,95,28,4,0,1
62,171,43,157,82,98,164,575,53,91,10,2,0,1
54,177,3,204,156,132,220,540,79,27,78,4,0,1
2,152,88,100,171,34,14,307,42,61,65,1,1,1
28,138,58,89,47,53,126,270,70,80,36,4,0,1
98,114,38,218,23,110,121,56,6,40,15,2,1,1
65,156,64,232,157,44,201,382,48,97,10,4,1,1
93,152,36,210,176,103,168,457,13,27,81,2,1,1
49,3,56,23,214,44,179,494,28,27,102,0,0,1
93,45,69,93,160,106,184,565,14,19,42,4,0,1
41,18,81,154,158,70,139,924,78,78,5,2,0,1
88,3,55,218,93,91,88,853,101,98,15,4,0,1
22,18,44,51,81,6,159,717,64,104,102,4,0,1
78,15,50,308,117,50,193,544,97,60,96,4,0,1
93,18,57,232,175,33,3,101,64,83,20,4,0,1
2,157,39,98,44,0,88,809,24,80,88,2,0,1
22,113,21,179,117,59,173,270,95,69,97,4,0,1
93,138,3,149,83,45,46,241,95,22,90,4,0,1
68,3,68,58,59,51,156,263,10,83,97,2,0,1
15,45,33,77,214,70,89,171,83,42,26,0,0,1
61,114,61,148,185,31,117,768,99,52,27,4,0,1
50,59,68,98,214,54,117,544,104,55,78,4,0,1
72,45,3,228,193,25,193,458,106,84,28,0,0,1
58,153,31,243,191,44,125,698,101,53,88,1,0,1
54,137,63,159,44,133,213,92,44,95,87,4,0,1
72,146,84,159,108,70,191,424,103,100,13,4,0,1
50,98,33,220,194,71,62,71,104,97,78,2,0,1
55,119,39,93,31,54,142,102,29,27,20,4,1,1
41,113,3,100,156,98,165,553,59,52,6,0,0,1
54,133,68,230,56,53,188,588,49,10,39,4,1,1
105,54,0,80,1,98,15,650,58,80,87,2,1,1
41,171,69,0,41,131,106,119,91,78,3,2,0,1
28,137,69,161,93,2,116,849,14,58,78,2,0,1
78,112,22,84,196,19,0,956,26,78,0,5,1,1
68,70,76,218,180,65,184,838,52,65,96,0,0,1
61,132,81,70,23,54,128,149,72,20,54,2,1,1
105,63,43,230,73,100,34,583,46,79,96,4,1,1
93,45,80,168,25,67,256,515,16,86,11,2,0,1
21,87,69,314,113,98,52,504,95,22,49,4,0,1
48,45,21,168,158,71,41,42,46,107,82,4,0,1
50,1,80,98,7,110,70,742,101,65,68,0,0,1
45,140,61,279,32,71,127,307,70,65,5,4,0,1
49,3,63,57,59,91,154,233,96,9,37,4,0,1
15,15,50,97,117,71,156,270,105,17,5,4,0,1
93,183,84,279,214,100,115,778,58,42,111,4,0,1
93,125,57,230,146,37,90,163,11,51,89,0,0,1
72,29,38,148,156,133,253,782,39,51,74,2,0,1
21,92,26,289,171,47,38,716,58,52,89,4,0,1
72,92,80,110,81,66,85,864,81,91,76,4,0,1
77,1,26,230,81,117,126,261,83,65,54,4,0,1
58,114,8,122,59,24,268,297,58,84,22,2,0,1
50,1,50,288,81,70,271,600,78,7,68,2,0,1
54,51,38,288,82,107,43,376,52,65,97,2,0,1
54,133,87,232,161,103,122,759,77,80,78,4,1,1
49,15,38,243,82,51,79,204,35,1,88,4,0,1
48,0,44,159,189,3,47,737,33,107,26,0,0,1
88,69,27,100,74,0,110,344,7,83,78,2,1,1
50,146,33,98,48,98,192,307,59,61,78,4,0,1
15,114,56,243,117,57,54,331,99,98,66,0,0,1
57,171,73,210,90,41,167,246,78,108,0,3,1,1
42,153,39,237,24,3,102,859,21,73,100,4,1,1
54,0,61,109,214,99,7,748,11,39,36,4,0,1
68,114,33,67,108,85,68,560,78,27,43,0,0,1
42,176,10,133,156,3,126,798,66,78,81,2,0,1
46,176,33,237,89,57,102,914,52,62,39,4,1,1
36,60,1,2,47,33,193,352,29,1,9,4,0,1
41,60,50,308,82,58,175,17,83,65,78,4,0,1
28,104,45,97,23,86,156,22,59,91,81,2,0,1
48,15,61,145,71,10,231,676,56,72,20,4,0,1
45,86,87,148,131,106,258,680,53,22,42,2,0,1
53,181,61,73,84,50,165,149,59,80,87,2,1,1
77,146,3,275,160,99,3,676,29,52,0,3,0,1
45,92,56,243,214,84,201,557,96,3,10,2,0,1
98,114,71,97,214,50,115,869,28,22,102,0,0,1
49,146,57,72,82,118,138,66,39,83,88,4,0,1
91,50,31,237,39,66,191,468,52,44,87,2,1,1
100,1,61,281,32,25,41,163,48,53,54,2,0,1
72,1,38,173,7,31,12,619,64,60,3,2,0,1
32,52,46,98,99,84,141,924,91,52,89,2,1,1
15,125,3,201,32,37,126,84,60,95,53,2,0,1
48,113,3,93,117,85,193,62,33,94,1,0,0,1
31,98,42,238,58,95,71,166,58,44,111,4,1,1
68,113,61,15,214,54,41,521,7,58,102,0,0,1
72,137,84,73,82,72,213,913,101,71,8,4,0,1
22,36,87,218,171,53,145,778,103,75,36,0,0,1
42,1,61,159,180,107,85,364,57,9,8,4,0,1
87,185,69,202,175,59,202,983,77,83,0,4,0,1
105,63,43,230,73,100,34,583,46,79,96,4,1,1
53,170,44,97,202,20,109,830,77,3,49,4,1,1
65,45,61,237,58,100,214,823,81,7,111,0,1,1
28,103,69,229,7,98,89,453,70,52,20,2,0,1
54,1,57,80,59,51,154,321,101,80,42,4,0,1
58,125,64,268,44,107,59,784,97,42,90,2,0,1
53,181,61,73,84,50,165,149,59,80,87,2,1,1
100,52,36,238,89,68,71,246,51,86,32,1,1,1
69,103,56,97,14,67,219,338,51,61,68,0,0,1
41,98,87,97,47,0,152,283,64,109,6,0,0,1
61,177,66,28,32,10,86,468,66,52,100,4,0,1
93,15,38,243,142,37,105,708,104,80,97,4,0,1
54,92,66,212,214,47,26,411,78,80,88,4,0,1
98,45,57,73,32,110,172,772,104,27,81,2,0,1
49,92,1,17,189,17,7,519,103,73,0,4,0,1
61,85,22,210,77,0,135,52,51,31,105,4,1,1
75,12,44,88,165,103,272,879,21,16,36,0,1,1
28,146,1,194,32,25,171,770,61,100,5,4,0,1
15,133,48,304,10,53,213,649,64,104,101,2,0,1
24,152,76,232,202,19,61,766,59,97,97,4,1,1
46,0,55,304,55,110,121,151,30,83,54,4,0,1
48,146,56,289,90,31,170,655,61,52,22,4,0,1
48,60,38,176,44,118,66,648,59,71,50,2,0,1
79,18,21,100,98,110,188,661,91,25,102,4,1,1
69,161,20,145,94,3,75,202,56,82,102,4,1,1
28,11,71,98,82,103,242,935,84,98,54,0,0,1
50,153,39,99,150,59,207,244,11,95,78,2,1,1
14,125,71,218,82,78,220,34,27,49,58,4,0,1
62,92,56,261,85,17,133,645,58,52,22,3,0,1
49,146,61,80,44,44,99,694,3,85,54,4,0,1
54,137,63,159,44,133,213,92,44,95,87,4,0,1
96,2,21,145,56,44,273,716,11,16,97,4,1,1
42,114,86,291,193,6,100,109,11,104,20,4,0,1
36,117,78,237,113,51,141,111,13,98,88,4,1,1
6,156,58,98,176,79,214,389,10,10,88,4,1,1
41,113,32,175,142,106,69,76,60,78,63,4,0,1
50,152,35,140,156,118,11,492,7,1,50,4,0,1
87,131,71,286,171,131,85,620,101,53,88,4,0,1
62,0,67,304,81,50,18,762,102,22,97,2,0,1
41,137,33,279,71,107,173,307,21,1,87,4,0,1
62,92,87,98,82,20,165,307,4,91,58,4,0,1
93,60,33,14,59,25,94,988,95,93,36,0,0,1
32,94,76,177,92,102,184,770,58,9,103,2,0,1
77,113,57,243,171,66,258,649,64,71,58,2,0,1
62,98,3,40,44,7,143,344,91,69,81,4,0,1
42,92,56,232,160,71,73,666,64,84,68,4,0,1
80,18,50,230,80,41,61,222,59,31,90,2,1,1
48,177,69,86,214,67,256,11,81,60,102,4,0,1
58,51,11,232,81,50,44,364,103,95,6,4,0,1
22,18,44,51,81,6,159,717,64,104,102,4,0,1
21,113,86,238,25,110,68,376,58,53,49,0,0,1
81,146,61,145,80,100,75,149,58,55,20,2,1,1
58,153,31,243,191,44,125,698,101,53,88,1,0,1
55,15,61,91,194,112,198,71,70,19,54,4,0,1
83,183,81,230,161,0,141,133,29,26,68,0,1,1
84,98,57,16,83,67,130,890,44,104,3,0,0,1
34,1,21,268,83,6,159,876,10,79,53,0,0,1
6,31,8,23,149,79,224,200,58,1,87,2,1,1
61,94,69,237,157,117,92,18,64,91,81,2,1,1
72,87,48,177,175,44,123,307,103,101,89,2,0,1
77,98,81,310,160,85,3,131,23,71,3,4,0,1
68,60,30,243,188,107,134,233,95,52,90,4,0,1
49,183,73,160,48,91,42,773,101,42,32,2,0,1
62,113,86,230,171,33,173,127,83,91,81,2,0,1
50,175,22,228,98,54,223,504,92,50,13,0,1,1
14,60,10,301,44,12,44,993,51,60,20,4,0,1
49,138,56,230,117,98,89,278,10,104,15,4,0,1
81,130,44,237,171,19,112,823,101,104,89,2,1,1
48,11,26,289,160,33,211,911,91,95,49,0,0,1
49,146,66,258,82,78,247,618,46,51,50,2,0,1
88,114,55,218,81,37,94,666,11,93,40,0,0,1
93,125,86,279,138,117,120,270,6,71,15,4,0,1
93,92,81,258,32,6,115,716,102,19,78,0,0,1
77,63,8,62,169,37,116,660,32,49,90,2,0,1
77,146,38,19,186,126,89,363,64,17,100,2,0,1
58,113,80,93,193,100,62,458,66,91,68,4,0,1
62,3,3,219,175,25,143,496,52,53,88,2,0,1
78,181,84,304,193,102,180,307,53,71,90,2,0,1
77,183,63,29,59,106,24,191,78,27,89,2,0,1
50,113,38,176,214,103,115,202,14,107,105,4,0,1
62,183,48,164,171,51,202,750,52,83,5,1,0,1
50,138,26,211,25,29,134,977,101,9,11,4,0,1
28,15,33,77,7,44,238,468,30,71,91,0,0,1
61,37,11,99,81,107,239,9,58,95,40,3,0,1
61,162,84,98,82,72,219,495,59,93,36,0,0,1
41,138,21,67,180,45,107,320,11,91,78,4,0,1
62,118,3,100,80,86,252,535,2,98,78,2,1,1
28,92,6,100,47,107,29,560,7,80,82,4,0,1
26,94,61,232,87,110,113,246,44,66,50,2,1,1
3,94,72,238,10,57,75,621,50,7,49,4,1,1
105,123,59,168,170,112,142,827,28,73,100,2,1,1
56,31,61,100,90,3,265,280,64,61,103,1,1,1
3,92,71,98,14,7,130,366,89,61,13,0,0,1
48,15,50,243,214,6,126,913,83,17,102,0,0,1
26,113,80,2,189,12,213,343,78,95,36,0,0,1
23,183,61,73,192,19,214,806,7,26,55,4,1,1
15,0,69,149,156,106,212,246,64,100,22,4,0,1
83,117,46,285,56,102,211,222,23,19,78,2,1,1
22,114,80,98,7,34,159,580,103,22,55,2,0,1
50,1,26,154,32,59,251,676,64,10,78,4,0,1
49,45,35,67,156,99,170,517,78,65,90,2,0,1
50,60,3,6,180,10,220,71,33,64,81,2,0,1
15,170,44,88,108,51,126,970,100,53,1,0,0,1
22,183,62,289,59,58,127,815,14,95,53,2,0,1
61,138,69,105,196,98,202,963,101,53,3,2,0,1
72,60,86,212,160,108,56,591,46,83,87,2,0,1
28,146,21,4,10,48,106,703,17,22,22,4,0,1
41,138,71,30,160,50,7,485,12,98,5,4,0,1
50,15,86,97,83,48,18,458,80,93,102,0,0,1
28,45,86,298,189,29,168,736,3,52,105,1,0,1
98,45,56,172,185,98,202,321,59,52,0,4,0,1
8,170,33,29,25,65,43,99,21,109,28,4,0,1
68,170,80,73,156,2,103,720,57,61,39,4,0,1
68,118,56,232,84,19,274,410,29,52,96,4,1,1
32,31,39,73,150,86,121,949,13,108,50,4,1,1
45,60,67,10,14,0,198,565,96,61,68,2,0,1
42,153,36,230,202,54,92,457,94,73,81,4,1,1
72,130,39,99,48,0,104,142,82,61,76,1,1,1
34,28,39,210,202,0,223,823,98,91,78,2,1,1
93,177,86,230,32,118,28,445,53,83,97,2,0,1
48,1,44,289,193,78,123,896,101,1,89,0,0,1
22,138,68,280,48,48,83,741,48,80,89,4,0,1
32,60,44,252,160,99,237,823,33,17,78,4,0,1
41,137,46,80,81,117,55,920,78,94,111,2,0,1
12,109,84,148,214,54,1,330,28,53,54,4,0,1
58,3,11,168,171,25,220,302,6,73,20,2,0,1
41,3,13,75,180,106,253,955,23,22,100,2,0,1
55,92,21,97,59,67,126,717,91,78,97,0,0,1
28,70,50,69,104,132,169,492,79,42,32,2,0,1
21,11,43,106,32,20,18,490,103,97,44,3,0,1
58,168,36,218,80,3,141,620,51,73,20,4,1,1
21,138,61,189,180,103,197,853,52,101,10,2,0,1
41,60,48,23,82,29,233,303,39,71,81,2,0,1
50,98,56,72,175,98,184,908,95,1,100,4,0,1
48,140,81,218,160,71,126,675,99,82,58,0,0,1
22,98,50,237,59,59,84,565,7,109,82,3,0,1
54,70,71,238,44,19,134,163,23,44,97,2,0,1
68,15,57,304,189,33,260,110,23,100,11,4,0,1
72,118,26,39,189,70,82,332,38,107,102,4,0,1
32,40,39,230,149,29,48,149,21,52,103,1,1,1
93,11,30,161,83,31,196,832,100,82,100,4,0,1
34,31,10,238,145,95,167,150,6,75,54,0,1,1
98,170,59,216,83,97,211,149,78,17,100,2,0,1
15,3,46,106,180,6,231,246,29,22,78,2,0,1
96,104,87,93,149,102,226,703,91,75,89,4,1,1
68,70,76,218,180,65,184,838,52,65,96,0,0,1
40,134,9,80,165,84,199,888,99,3,89,0,1,1
22,113,30,69,160,109,84,88,38,109,91,2,0,1
42,114,86,291,193,6,100,109,11,104,20,4,0,1
88,37,84,31,41,99,55,618,2,73,0,4,0,1
28,146,3,270,7,103,41,150,70,101,78,2,0,1
69,37,81,145,142,86,79,151,62,65,49,2,0,1
15,171,43,58,14,112,14,433,103,101,11,1,0,1
58,101,63,100,90,112,228,749,100,27,10,2,1,1
28,60,69,280,44,52,217,232,91,27,81,2,0,1
61,152,86,230,104,79,104,993,7,98,76,4,1,1
68,70,68,100,174,54,15,42,7,95,13,4,0,1
88,18,59,262,160,20,164,149,14,78,53,2,0,1
91,118,11,73,202,25,162,806,100,31,78,4,1,1
21,92,71,288,55,25,220,970,40,34,11,0,0,1
3,185,26,170,146,71,83,665,103,17,50,2,0,1
78,70,61,293,156,106,206,619,53,93,90,4,0,1
15,134,31,170,189,34,222,466,58,109,0,1,0,1
22,51,81,175,25,31,44,966,58,84,102,4,0,1
62,87,57,215,158,53,129,98,40,27,27,0,0,1
72,146,44,197,131,53,248,404,91,104,90,4,0,1
22,37,84,118,180,33,68,717,83,60,43,0,0,1
34,70,61,301,83,70,139,222,86,78,89,4,0,1
49,51,11,16,83,6,202,199,14,71,32,4,0,1
58,60,70,243,81,42,232,278,46,84,89,2,0,1
50,18,8,108,125,126,46,590,6,65,90,2,0,1
41,3,56,31,16,78,78,485,48,109,50,2,0,1
80,45,56,288,180,91,202,167,91,78,50,2,0,1
28,114,33,98,93,50,217,988,53,93,50,2,0,1
74,87,67,255,138,57,274,2,28,72,49,0,1,1
83,171,44,58,32,102,35,778,16,28,20,1,0,1
54,63,8,280,175,25,248,492,23,65,32,2,0,1
77,21,71,148,160,125,149,841,94,91,103,1,0,1
15,15,56,34,194,71,137,416,69,52,15,2,0,1
62,111,26,14,93,10,140,426,103,95,50,2,0,1
24,138,55,237,10,19,204,883,29,47,49,4,1,1
61,183,17,315,160,45,227,88,14,27,78,2,0,1
100,181,3,238,179,5,67,361,64,75,78,4,1,1
54,54,36,218,171,84,167,455,82,94,36,4,1,1
54,137,26,243,175,85,231,92,104,27,10,2,0,1
72,114,11,247,83,66,256,151,39,27,68,0,0,1
49,127,3,151,32,117,235,278,23,69,68,0,0,1
49,137,35,255,186,132,62,142,48,65,103,2,0,1
54,70,80,290,142,97,78,865,10,100,36,4,0,1
49,103,61,275,180,17,236,88,58,65,44,4,0,1
42,1,61,159,180,107,85,364,57,9,8,4,0,1
69,98,26,40,71,85,165,640,23,91,15,4,0,1
34,94,84,248,57,117,93,757,19,65,90,2,0,1
48,15,57,19,158,57,120,655,71,100,100,4,0,1
28,45,81,304,25,97,41,514,96,53,102,0,0,1
93,92,33,229,146,86,41,567,95,60,54,0,0,1
61,37,0,266,59,45,78,455,23,60,89,4,0,1
39,51,51,97,55,117,211,768,26,53,105,0,0,1
58,151,80,281,142,25,117,768,7,51,8,3,0,1
68,36,50,114,32,91,41,965,57,80,55,4,0,1
14,60,10,301,44,12,44,993,51,60,20,4,0,1
45,146,69,155,194,20,247,663,91,78,89,4,0,1
48,70,11,114,156,72,103,840,98,104,78,4,0,1
54,60,86,4,7,104,56,703,46,73,103,4,0,1
61,179,8,131,67,66,63,783,100,4,87,2,1,1
98,45,57,73,32,110,172,772,104,27,81,2,0,1
48,138,44,108,132,104,194,728,83,107,87,4,0,1
68,125,26,122,90,6,139,618,86,80,87,2,0,1
15,70,26,62,44,85,43,302,14,83,87,4,0,1
98,98,33,286,186,108,89,167,52,109,88,4,0,1
28,92,6,100,47,107,29,560,7,80,82,4,0,1
76,18,66,145,10,100,214,490,44,29,90,4,1,1
66,92,33,88,82,81,129,549,98,91,58,0,0,1
32,51,57,97,7,54,271,299,58,73,78,2,0,1
61,60,11,218,7,68,71,416,2,98,0,0,1,1
93,98,48,168,193,110,54,690,57,60,31,4,0,1
100,124,63,100,202,98,90,150,62,17,111,2,1,1
48,15,79,100,113,117,273,25,86,16,42,4,1,1
14,125,38,304,158,25,171,444,33,93,97,4,0,1
24,90,47,210,176,0,245,490,52,79,100,2,1,1
81,133,58,230,187,0,178,187,52,82,105,2,1,1
22,17,36,100,164,100,181,618,60,104,103,2,1,1
93,11,44,265,175,48,120,985,72,25,32,2,0,1
81,64,81,238,44,41,8,88,101,22,89,4,1,1
98,15,71,98,71,54,79,284,37,51,10,4,0,1
42,98,38,43,84,86,44,205,48,17,91,2,0,1
79,11,21,302,214,84,79,496,52,93,63,2,0,1
28,185,21,148,180,99,100,278,79,27,20,4,0,1
58,150,39,145,22,3,146,618,84,80,55,4,1,1
58,63,46,129,145,18,38,126,70,95,53,2,0,1
15,36,26,247,193,11,60,801,89,71,15,0,0,1
49,180,36,88,23,66,121,34,35,78,8,4,1,1
28,0,56,28,44,60,49,840,58,78,32,0,0,1
66,18,39,238,7,66,198,521,20,64,2,4,1,1
41,15,1,243,71,57,252,135,35,80,10,4,0,1
32,60,58,288,158,70,174,521,48,83,13,4,0,1
88,121,27,210,196,112,48,823,60,78,5,2,1,1
58,11,50,288,186,126,100,307,40,95,32,2,0,1
61,85,22,210,77,0,135,52,51,31,105,4,1,1
68,126,4,176,214,86,62,537,7,52,82,4,0,1
41,125,3,47,156,99,212,709,59,107,105,2,0,1
46,70,33,15,185,70,168,332,3,86,68,4,0,1
77,92,69,7,92,133,128,565,40,61,6,0,0,1
3,185,87,133,214,84,36,929,11,71,96,4,0,1
78,137,21,163,14,57,269,666,11,69,102,5,0,1
68,44,56,198,0,51,113,654,64,68,88,2,1,1
28,114,1,47,158,31,78,39,48,95,20,2,0,1
42,183,66,275,85,94,136,88,3,104,90,2,0,1
22,3,50,141,83,6,56,618,44,104,100,2,0,1
77,98,81,310,160,85,3,131,23,71,3,4,0,1
68,1,69,93,214,31,43,240,86,84,68,0,0,1
48,148,11,160,194,20,29,150,6,109,50,0,0,1
72,138,57,217,113,107,145,977,46,22,39,2,0,1
61,60,87,54,175,98,217,645,66,98,88,2,0,1
58,118,69,51,194,65,196,900,101,84,13,4,0,1
50,18,86,31,71,94,57,25,78,83,7,4,0,1
21,18,80,238,32,34,26,565,91,84,11,4,0,1
22,30,87,148,104,107,113,344,41,79,54,4,0,1
15,171,43,58,14,112,14,433,103,101,11,1,0,1
69,146,26,243,189,91,219,352,40,98,6,0,0,1
61,146,87,201,7,25,251,126,57,91,32,4,0,1
50,138,26,211,25,29,134,977,101,9,11,4,0,1
61,121,27,257,83,31,187,195,48,83,32,2,0,1
14,45,26,230,36,102,14,444,14,93,42,4,0,1
42,111,34,9,149,100,119,277,21,58,42,0,1,1
93,170,50,156,36,133,94,466,40,78,8,0,0,1
41,98,66,14,194,18,43,17,61,52,32,4,0,1
87,123,20,198,160,54,197,762,6,88,12,0,0,1
49,1,57,154,71,106,120,262,100,80,42,4,0,1
58,152,57,127,83,118,42,246,104,83,103,4,0,1
22,20,61,304,193,37,235,270,11,49,15,4,0,1
87,167,4,145,157,86,87,100,32,80,6,2,1,1
34,156,26,235,175,44,240,234,14,104,97,0,0,1
31,63,79,100,113,41,209,222,10,82,88,4,1,1
62,170,87,148,161,25,14,50,105,31,78,4,1,1
91,25,4,145,56,25,269,188,51,91,89,2,1,1
98,98,76,92,170,99,130,232,57,1,3,2,0,1
68,114,3,154,214,20,78,465,100,71,82,4,0,1
42,156,88,232,211,100,75,634,28,17,111,4,1,1
62,29,71,279,81,100,145,278,57,2,105,4,0,1
13,31,76,218,172,0,110,490,79,44,50,4,1,1
48,50,63,237,161,34,91,716,84,73,50,4,1,1
93,113,81,118,186,75,40,246,12,98,88,4,0,1
58,138,11,245,104,97,138,472,103,93,54,5,0,1
22,15,80,97,214,33,239,625,104,17,88,4,0,1
69,103,56,97,14,67,219,338,51,61,68,0,0,1
4,18,76,232,172,19,209,339,19,7,90,4,1,1
93,92,87,17,44,12,247,369,33,19,20,4,0,1
72,11,67,261,160,126,98,516,39,49,10,0,0,1
93,51,84,17,131,99,95,485,72,93,103,4,0,1
41,125,26,97,175,109,165,270,23,22,58,4,0,1
50,92,33,186,193,33,3,22,91,42,54,0,0,1
72,133,71,4,156,117,29,88,98,91,81,4,0,1
61,137,57,262,214,44,154,150,78,9,54,4,0,1
66,63,31,98,214,71,154,266,51,86,11,3,0,1
32,11,87,280,160,128,208,823,99,93,78,4,0,1
84,183,5,147,83,66,151,889,16,13,91,2,0,1
50,113,76,176,193,118,194,548,46,65,78,2,0,1
58,132,72,97,80,81,201,620,51,64,78,2,1,1
69,60,33,301,175,71,225,191,62,91,55,4,0,1
62,37,78,228,196,102,97,66,10,19,89,2,1,1
15,70,26,62,44,85,43,302,14,83,87,4,0,1
72,183,13,122,83,107,125,504,59,83,78,2,0,1
28,153,34,145,110,0,178,703,4,97,5,4,1,1
93,101,39,230,157,79,110,241,26,83,50,2,1,1
3,38,88,235,14,25,99,25,62,78,89,4,0,1
41,0,57,93,71,57,260,366,102,104,75,4,0,1
58,130,39,237,202,53,274,564,2,34,5,2,1,1
87,43,57,304,82,117,192,92,44,22,50,4,0,1
28,50,4,237,0,117,199,648,6,51,36,4,1,1
56,146,21,238,77,19,110,823,10,24,105,0,1,1
28,183,69,40,156,126,205,411,7,100,32,2,0,1
61,6,46,31,30,72,168,956,11,73,90,2,1,1
98,137,57,252,131,132,258,401,60,108,78,2,0,1
54,3,67,252,71,132,10,735,44,17,103,2,0,1
3,183,68,279,214,110,235,521,46,27,54,4,0,1
41,70,73,238,174,20,271,251,83,110,26,4,0,1
41,137,46,236,10,91,103,280,58,17,3,2,0,1
80,181,87,230,110,29,91,618,99,94,54,4,1,1
91,117,38,232,22,34,214,629,104,49,103,2,1,1
42,171,11,149,175,19,178,474,70,53,36,4,0,1
48,114,35,145,41,117,223,111,28,20,28,0,1,1
58,60,56,257,82,22,127,472,52,83,103,4,0,1
98,1,84,93,137,79,14,565,65,98,97,4,0,1
88,1,21,237,131,100,82,332,64,78,76,4,0,1
24,45,2,228,6,41,181,339,62,94,78,2,1,1
48,11,56,108,156,65,30,548,28,93,89,2,0,1
83,151,71,210,211,37,202,456,10,51,78,2,1,1
3,170,69,49,193,65,137,666,86,80,1,4,0,1
58,98,44,101,44,24,250,339,46,98,88,4,0,1
15,146,57,29,92,107,98,924,84,84,20,2,0,1
79,92,84,280,186,59,57,827,86,15,22,4,0,1
3,98,87,168,83,67,241,851,83,60,11,0,0,1
42,125,50,288,93,110,63,778,52,65,49,0,0,1
42,138,30,46,7,11,138,222,53,42,3,2,0,1
21,36,56,238,81,71,170,504,4,84,100,2,0,1
61,0,86,67,85,106,113,770,14,93,111,4,0,1
92,138,68,304,108,109,29,702,72,71,97,0,0,1
14,114,66,210,93,54,155,92,59,98,89,4,0,1
28,104,45,97,23,86,156,22,59,91,81,2,0,1
68,45,68,268,194,126,232,769,86,82,3,4,0,1
80,95,72,228,77,19,141,468,83,44,58,4,1,1
22,181,26,135,146,25,275,954,52,73,43,0,0,1
50,149,36,218,113,12,97,676,84,61,13,0,1,1
93,15,38,243,142,37,105,708,104,80,97,4,0,1
62,183,61,312,83,66,65,458,40,82,40,0,0,1
93,11,44,265,175,48,120,985,72,25,32,2,0,1
21,11,43,106,32,20,18,490,103,97,44,3,0,1
72,3,38,73,5,34,44,92,79,42,111,1,0,1
33,156,80,145,202,110,96,806,100,31,78,2,1,1
62,111,50,279,142,41,20,72,57,1,20,5,0,1
42,181,61,304,156,0,12,646,3,22,50,2,0,1
41,85,26,100,156,29,201,938,49,27,40,2,1,1
91,87,86,243,83,44,222,863,11,74,49,4,1,1
61,20,30,288,158,103,248,204,7,95,88,4,0,1
100,171,81,288,193,0,115,270,62,65,0,2,0,1
50,0,58,186,180,17,100,199,84,4,20,4,0,1
88,63,71,178,185,20,26,801,44,71,1,0,0,1
21,71,69,281,190,70,2,759,7,52,90,2,1,1
50,152,78,145,90,29,48,329,2,49,27,0,1,1
34,44,78,210,94,95,183,906,59,60,26,2,1,1
68,60,81,137,180,6,57,31,79,95,3,4,0,1
77,29,13,237,94,102,223,40,26,51,36,4,1,1
93,28,39,237,202,3,135,246,77,80,87,2,1,1
77,11,56,159,185,110,36,289,23,93,1,4,0,1
61,152,21,218,4,34,102,246,92,55,54,4,1,1
32,1,61,229,146,17,100,416,38,86,15,4,0,1
15,1,68,140,14,44,275,168,101,22,1,0,0,1
98,113,56,100,185,106,159,355,60,71,8,0,0,1
3,92,11,159,158,65,162,747,13,22,63,2,0,1
93,60,25,100,58,54,87,188,100,49,15,4,1,1
26,183,42,232,1,25,27,590,7,91,5,2,1,1
58,60,56,257,82,22,127,472,52,83,103,4,0,1
28,0,56,28,44,60,49,840,58,78,32,0,0,1
34,50,68,228,67,81,178,246,33,73,55,4,1,1
3,45,56,110,55,91,41,936,7,73,94,4,0,1
83,70,11,279,55,70,129,521,97,60,1,0,0,1
72,1,57,230,25,91,168,689,104,19,96,0,0,1
77,170,1,296,193,31,216,151,59,109,42,4,0,1
42,87,57,238,145,107,160,814,105,25,111,2,1,1
78,20,69,97,93,11,220,924,10,31,78,4,0,1
72,86,67,293,196,131,50,757,46,73,100,2,0,1
50,1,48,197,82,85,184,788,40,52,3,4,0,1
34,70,33,7,214,102,27,752,96,100,42,4,0,1
62,60,21,210,83,33,113,458,33,17,8,4,0,1
42,9,39,285,91,84,167,609,4,52,89,2,1,1
58,138,51,298,194,104,259,716,38,94,50,2,0,1
89,85,66,210,172,19,22,160,44,25,55,4,1,1
64,118,59,237,90,102,131,827,14,78,100,2,1,1
23,111,79,230,1,19,104,716,7,7,63,4,1,1
72,1,76,176,44,132,203,297,23,65,32,4,0,1
62,40,39,148,176,98,13,18,33,31,55,4,1,1
98,170,68,304,7,117,130,92,78,25,78,4,0,1
87,83,40,118,32,112,243,640,98,42,88,2,0,1
78,51,87,97,93,48,137,694,44,73,87,4,0,1
3,114,87,228,93,44,137,925,98,3,82,0,0,1
80,181,83,73,4,19,104,979,78,83,54,2,1,1
74,85,33,218,172,110,55,811,104,80,87,2,1,1
3,146,44,97,171,85,241,748,10,93,50,4,0,1
61,45,11,33,25,91,197,970,96,84,13,3,0,1
61,162,84,98,82,72,219,495,59,93,36,0,0,1
15,87,29,276,71,7,81,823,78,107,100,4,0,1
32,87,61,218,151,126,125,703,100,63,81,2,1,1
46,92,86,304,71,70,242,441,79,101,54,1,0,1
3,185,57,279,146,3,154,49,83,83,88,4,0,1
26,125,11,67,146,98,78,150,48,95,5,4,0,1
45,60,68,243,180,25,233,562,81,42,102,4,0,1
50,138,3,98,160,29,2,708,57,78,49,4,0,1
50,113,38,176,214,103,115,202,14,107,105,4,0,1
42,85,4,218,56,81,188,955,100,27,10,4,1,1
3,170,66,159,130,96,88,782,48,95,5,2,0,1
