39,0,3,1,3,1,1,1,1,1,1,10792,1398,5644,4426,1229,13001,1199,1174,560,2320,5190,4524,1,1
33,0,5,1,34,1,1,1,1,1,1,2669,10283,8614,142,12993,7976,665,5176,2801,4940,2564,3039,1,1
52,1,3,1,32,1,1,1,1,1,1,6933,5583,9946,995,4220,9623,109,103,1162,3678,2118,2627,1,1
52,1,3,1,23,1,1,1,1,1,1,4874,13941,13450,10944,7992,3421,4302,2403,5361,4963,2118,3756,0,1
60,1,5,0,46,1,1,9,1,1,1,9774,4909,8321,2290,3883,8847,4550,3519,619,4128,2344,2278,1,1
33,0,5,1,23,1,1,1,1,9,9,1066,4871,14276,4497,3713,10193,2510,1174,584,756,2045,3039,1,1
20,1,1,0,40,9,1,1,1,1,1,13666,12547,9695,14046,9012,1611,2694,2639,2603,2195,1905,4022,1,1
74,0,3,0,41,5,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,0,1
55,1,5,0,32,7,10,9,8,8,8,4813,14853,6052,7159,3055,5791,3583,430,3392,2560,3123,995,0,1
53,1,5,0,51,1,1,1,1,1,1,15049,11609,5455,2033,321,6095,5922,4402,3751,4264,2344,415,1,1
53,1,5,0,26,1,1,1,3,3,3,11986,9215,2923,13560,4263,9022,3651,4591,5185,1576,3285,4022,1,1
14,1,3,1,32,1,1,1,8,1,1,2553,1869,2651,9475,10059,9383,2440,6071,3392,3715,4381,2231,1,1
26,1,3,1,51,1,1,1,1,1,1,3847,9325,4225,8373,6242,9406,1762,1712,619,981,3420,1385,1,1
1,1,5,0,8,2,2,2,2,2,2,8495,651,10075,1509,1496,1441,249,1154,619,554,539,139,1,1
14,0,5,1,3,5,9,9,8,8,8,12302,12216,7099,13662,11007,3915,4656,1615,3392,2348,4837,347,0,1
20,0,5,1,34,1,1,1,1,1,1,10745,7794,6278,961,2012,7535,4791,4591,1545,4128,2118,4022,1,1
33,1,3,1,32,1,1,1,1,1,1,15538,2342,14610,5907,6485,2665,4356,4340,4123,1462,804,3039,1,1
62,0,6,0,19,3,3,3,3,1,1,9798,7010,8951,12855,13730,7590,2945,265,5676,4537,5262,2414,1,1
33,0,3,1,11,5,9,9,8,8,8,13847,394,2671,8334,9038,7578,3583,103,3392,4074,3123,819,1,1
15,0,3,0,28,5,9,1,1,1,1,3695,565,11327,7886,12372,11611,2557,625,331,2324,4035,1634,1,1
20,0,5,1,4,9,1,1,1,1,1,13492,8428,6752,7395,8114,9762,2498,5571,5092,2195,4837,2069,1,1
26,1,5,0,26,2,2,2,2,2,2,5190,12789,6021,8900,8764,8540,5653,2769,3392,3229,3123,3039,1,1
78,0,6,1,3,1,1,1,1,1,8,11920,2340,4192,14942,3048,9617,5408,3032,3093,2177,3879,2069,0,1
6,1,5,0,44,9,1,3,3,1,1,15764,3998,842,11410,14112,11149,1598,3423,1049,3229,4827,589,0,1
67,1,3,1,23,1,1,1,1,1,1,9462,7663,8826,3648,7780,5267,2832,2779,2709,1053,2477,2488,1,1
45,1,3,1,14,3,3,3,3,3,3,9967,14952,4079,7889,12954,2474,5868,1589,343,4705,932,1465,1,1
33,0,6,3,39,1,1,1,1,1,1,8671,4917,9919,10966,13030,6595,3740,17,5578,1461,4580,80,1,1
33,0,6,0,26,5,9,9,8,1,1,2716,2971,11006,10749,3352,1097,3583,788,3392,938,1380,3039,1,1
25,0,3,1,50,9,9,3,3,2,3,4703,9293,13340,8900,8764,3584,3583,5245,3392,3229,1321,4444,0,1
63,1,3,1,34,1,1,3,3,1,3,2050,8864,3809,6052,8522,8603,2885,1494,2344,3676,4667,995,1,1
55,1,5,0,26,3,3,3,3,3,3,4263,10119,9921,9732,12169,11929,3904,3834,3703,2719,4319,3354,1,1
74,0,6,0,38,2,2,2,2,2,2,10870,15174,8352,10450,2121,7513,5202,1603,4449,4547,4470,984,1,1
38,1,5,0,51,9,9,9,1,1,1,8160,14432,3916,3217,6960,12141,772,3519,1299,4415,5225,3884,1,1
27,0,6,1,28,1,1,1,1,1,3,7709,282,7483,12924,1342,2962,3406,3671,4412,2856,503,3649,1,1
54,1,5,0,19,1,1,1,1,1,1,15225,4704,5004,7519,11000,6991,4656,3387,4412,2195,2118,1385,1,1
20,1,3,1,23,9,1,1,1,1,1,13320,10073,13242,8988,3228,10762,839,5207,2344,938,2477,1782,0,1
45,1,3,0,4,3,3,3,3,1,1,4505,3722,2420,12675,8364,7491,1449,3519,3233,4831,3123,879,1,1
20,1,5,1,53,9,9,1,1,1,1,3510,12852,11667,11932,14198,6485,1559,1615,2297,1471,869,3111,0,1
78,0,5,1,21,1,1,1,1,8,1,2506,1753,13232,8920,11376,10595,1064,210,4566,3229,3950,4568,0,1
33,1,5,1,18,1,1,1,1,8,8,3386,11227,5612,8526,1985,10523,5233,197,5166,2560,3123,2401,1,1
52,1,6,0,31,9,9,9,8,8,8,5438,3045,3065,13018,2033,12359,2572,1174,5361,4963,3787,4914,0,1
57,0,3,0,46,5,2,3,1,1,1,12382,6298,7422,14245,13995,9252,3583,1174,3392,3229,3123,1257,1,1
62,1,5,1,11,3,3,3,3,3,3,3353,8764,6003,1364,10435,14386,3583,378,4449,2751,5246,941,1,1
21,1,3,0,44,1,1,1,1,1,1,3631,6969,6749,5860,4402,11478,4656,4591,2344,1471,4035,4022,1,1
63,1,3,1,31,3,1,1,1,3,1,6280,12439,760,10395,14226,9956,1113,2879,3392,5161,3123,1993,0,1
61,1,6,0,12,2,2,2,2,2,2,3648,2805,13413,13166,12878,9109,1097,5275,5034,4670,3323,551,1,1
14,1,6,1,8,1,1,1,1,1,1,7005,13904,12335,6782,13372,7595,3096,537,496,4288,4415,205,1,1
20,1,3,0,51,1,1,1,1,1,1,10253,14902,10677,6813,4905,12813,2503,1174,1122,2637,1008,2069,1,1
8,1,5,0,40,1,1,1,1,1,1,5604,540,6417,14980,2010,7413,71,55,3644,3820,2452,3003,0,1
14,1,5,1,31,1,1,1,8,1,1,5840,14805,6659,3960,6357,105,1762,4466,3392,554,349,3039,1,1
55,0,5,1,11,5,9,1,1,1,1,749,4923,9515,1,9616,12810,3583,1174,1122,2637,2564,2488,1,1
61,1,1,0,25,1,1,1,1,1,1,8432,2954,2436,913,9838,13706,3925,4744,1439,3191,4829,3933,1,1
25,1,5,1,51,1,1,1,1,1,1,745,4160,14136,13694,1046,8959,664,4591,1453,554,2344,1385,1,1
45,1,3,1,3,1,1,1,1,1,1,12799,14065,3587,4607,4951,14062,1199,5035,4832,1053,2477,4695,1,1
77,0,3,0,19,3,3,2,2,2,2,11050,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,4571,1,1
55,0,5,3,6,1,1,1,8,1,1,15892,13306,3056,11185,12579,13858,2832,5571,2801,2637,2564,2488,1,1
61,1,5,1,30,9,1,1,1,8,8,3064,13071,659,7170,187,8880,2449,2403,1545,2195,3123,1675,1,1
24,1,5,1,46,3,1,3,3,3,2,5278,12133,2206,1668,8764,8540,4179,883,678,3229,3123,3039,1,1
54,0,3,0,41,2,2,2,2,2,3,12644,9293,10578,12697,11382,5107,3583,4113,2721,472,1841,2444,1,1
61,1,6,0,19,5,9,9,8,1,1,14217,14933,6159,10861,3192,13722,3583,1617,3392,4919,2182,3039,0,1
32,1,6,1,50,9,9,9,8,1,1,8910,14176,3088,11880,9512,1441,5399,1174,3392,2637,2564,3342,0,1
57,1,3,1,27,1,1,1,1,1,1,13834,9908,983,4461,9181,9274,2694,4591,2884,4833,217,4022,1,1
18,1,5,0,4,3,3,3,3,3,3,8099,9314,14808,14126,12086,10647,1532,5846,5433,4384,3886,303,1,1
20,1,5,1,29,2,2,3,3,1,1,14874,12822,2580,6173,5321,1242,1448,1048,5261,4068,4085,3062,1,1
11,0,5,0,27,1,1,1,1,1,1,3453,5871,179,12957,4985,869,2097,5579,4898,2394,3949,2917,1,1
55,0,5,1,32,1,1,9,1,1,1,7824,7875,7349,8401,13375,8259,5653,4637,2709,2637,4069,4755,1,1
52,1,6,1,21,1,1,1,1,1,1,15132,12162,3540,9121,5375,10640,2102,4902,1826,2195,2896,369,1,1
78,0,3,1,31,1,1,1,1,1,1,14859,2454,10965,14199,14600,2247,418,1812,4891,1432,4654,995,1,1
18,0,3,1,31,2,2,2,2,2,2,13787,13540,13324,13064,12793,12562,5304,5237,5004,4644,4565,4573,0,1
25,0,3,1,8,3,3,9,3,1,1,5258,13530,7128,4580,5055,2027,5301,4893,1780,3229,2564,263,0,1
59,1,3,0,19,3,3,3,1,1,1,15066,5556,12923,648,13864,6746,1423,4040,0,3277,2147,1499,1,1
1,0,3,1,31,2,2,2,3,3,1,12372,6869,14404,9572,10124,12487,2378,903,501,1127,3833,362,1,1
20,1,6,0,34,1,1,1,1,1,1,9695,15234,12480,14549,7016,14070,2572,630,5361,4963,2233,2069,1,1
78,1,5,1,30,10,9,1,1,1,1,15092,3112,7792,452,662,12796,3583,1406,3824,1662,2118,3585,1,1
20,1,5,1,12,1,1,1,1,1,1,2389,11650,7934,560,14103,3737,2449,1419,4320,5360,1008,768,1,1
63,1,6,1,29,5,2,3,3,3,3,9398,9293,5130,7915,8080,2789,3583,1985,3054,2978,1053,2559,0,1
39,1,3,0,11,5,2,3,3,3,1,9398,9293,5869,11467,13707,12127,3583,2270,4980,4977,3123,5187,0,1
60,1,5,0,44,1,1,1,1,1,1,15480,13880,10418,4137,8510,13369,1199,2879,1122,1053,2564,995,1,1
57,1,3,1,3,1,1,1,1,1,1,5621,3318,5919,12767,14449,2052,1971,2403,2408,4479,4389,3756,1,1
69,1,3,1,29,1,1,1,1,1,1,12384,13356,4422,7785,2879,554,2832,4458,3171,5035,4018,5191,1,1
20,1,3,1,31,10,9,1,1,1,1,6675,10940,8700,3870,5064,11798,3583,1615,2344,938,1008,995,0,1
0,0,3,1,29,3,9,3,3,1,3,13299,7857,8727,9946,1634,11794,3583,3379,3784,3229,4257,123,1,1
0,1,5,1,31,3,3,2,2,3,3,1156,972,13434,13179,1806,8540,3583,1311,3392,3503,3123,4834,1,1
20,1,5,0,11,9,9,9,1,1,1,7815,10631,617,8234,6867,4815,3071,681,2344,3031,1008,3968,0,1
33,1,5,1,3,1,1,9,1,1,1,13917,14962,14561,3317,4972,7820,1650,3519,2344,1471,2118,1385,1,1
14,1,6,0,27,3,3,9,3,3,3,2487,12942,6646,4536,4272,9384,5055,3519,1760,1585,3424,772,1,1
24,1,3,1,23,1,1,1,1,1,1,15531,14595,1125,8598,1462,3606,1199,1174,4278,1053,1008,2401,0,1
20,1,5,0,27,1,1,3,3,3,3,3466,14882,161,6559,13828,8540,3099,60,2524,5022,3123,3039,1,1
33,0,5,0,34,1,1,1,1,1,1,12653,3948,7439,9829,5157,282,4751,3742,5250,4816,804,3039,1,1
66,1,3,1,3,3,1,1,1,1,1,6691,9617,6392,3268,1787,965,4861,625,4412,3466,3367,4022,1,1
33,0,6,1,25,1,1,1,1,1,1,10819,8876,1565,1461,3178,5132,1536,5828,400,2435,304,2498,1,1
51,0,3,1,23,3,1,1,8,8,1,5665,1793,1019,4288,4696,4544,5232,3051,4955,3229,4814,4163,1,1
67,0,3,1,33,1,1,1,1,1,3,6066,8524,375,9986,11375,10499,2694,1920,1397,3028,3828,5197,1,1
63,1,3,0,3,3,3,3,3,3,3,13543,13270,13032,12809,12517,4139,5196,5122,4900,4542,1504,4177,1,1
55,1,6,3,35,9,1,1,1,1,8,10404,12978,11794,5946,14542,9857,5106,2779,2607,348,4506,3039,0,1
55,1,5,1,36,9,1,1,1,1,1,4196,1930,5821,5384,9736,5615,4359,5362,5377,245,2564,5009,1,1
55,1,5,3,31,5,9,9,8,1,1,11168,7319,761,13729,12560,867,3583,1058,3392,1728,3860,2821,0,1
62,1,5,0,4,1,1,1,1,1,1,13129,12855,3941,7743,2188,482,410,5750,2344,4963,2118,4914,1,1
33,0,5,1,31,1,1,1,1,1,1,409,1,8247,2767,9315,11408,5653,3817,1122,2637,2118,2488,1,1
21,0,5,1,24,5,3,3,3,3,3,15339,3539,5015,14560,7291,8540,1371,1947,5601,2698,3123,4421,1,1
26,1,5,0,29,1,1,1,1,1,1,3059,7019,6431,14669,12291,13577,601,2779,2709,2560,1627,2401,1,1
69,1,3,1,8,1,1,1,1,1,1,9082,13633,14633,10278,6439,4473,2568,4990,4378,2195,2717,894,1,1
18,0,6,0,14,2,2,2,2,2,2,13301,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
0,0,5,1,51,1,1,1,3,3,3,4539,4375,12871,11950,8764,1476,1286,3112,4564,3229,551,3039,1,1
20,1,5,0,18,1,1,1,1,1,1,4088,13279,8669,6208,8425,11303,1136,1174,5222,267,3479,1782,1,1
66,0,5,1,12,3,3,3,3,3,3,12519,6693,11861,8657,1043,6704,6,5244,4700,2741,4442,1190,0,1
18,1,5,1,30,1,1,1,1,1,1,363,11592,13043,8388,11985,13993,1560,2346,2385,4273,3686,2488,1,1
66,1,3,1,12,5,9,9,8,1,3,508,914,11846,5454,114,5475,3583,2168,40,3229,1986,3039,1,1
57,1,3,1,18,1,1,1,1,1,1,4112,7442,11891,3920,14190,6734,2807,1397,3217,3225,3928,796,1,1
18,0,6,1,22,1,1,1,1,1,1,1953,13816,13130,3717,2111,9452,2489,625,4570,2437,2769,4183,1,1
18,1,5,0,26,1,1,1,1,1,1,3128,15282,3029,14788,4566,5705,4791,3618,3473,4128,4035,4022,1,1
69,1,5,0,0,3,3,3,3,2,2,10231,14742,3860,3797,3727,12492,5783,1507,1475,1402,4541,3039,1,1
67,0,1,1,11,1,1,1,1,1,1,12595,5546,367,14704,877,12629,2867,3922,3473,2437,3194,1074,1,1
52,1,3,1,23,1,1,1,1,1,1,1525,11278,6165,3086,9045,8671,1920,4867,1122,4453,4389,995,1,1
57,1,5,1,44,5,9,1,1,1,1,12678,10124,1653,4092,1464,380,3583,4726,3692,4231,3194,2196,1,1
18,1,3,0,40,3,3,3,3,3,3,7383,3999,12185,8900,14226,9089,1555,4779,3392,5161,3312,3760,1,1
71,1,3,0,4,1,1,1,1,1,1,5389,15425,5679,188,13192,13241,3866,625,3672,1137,4035,1061,1,1
27,1,6,1,0,1,1,1,1,1,1,8344,13295,4985,11905,3663,13923,5276,4591,3562,3785,2118,995,1,1
55,0,3,1,51,10,9,9,8,1,1,8294,5495,8499,1492,913,5691,2731,5176,3392,2637,3790,3039,0,1
0,1,3,1,18,2,2,2,2,2,2,4002,714,9086,3719,12255,12016,277,3519,1449,3229,3123,577,1,1
66,0,3,0,4,1,1,1,1,8,8,14108,9706,7061,2928,7009,9151,2832,1174,2709,3229,1788,2821,1,1
11,1,3,1,34,2,2,2,2,2,2,13561,3431,4090,3937,13834,3198,2449,2879,3392,1053,3123,3621,1,1
21,1,3,1,27,3,3,3,3,3,1,14671,9844,7925,2179,8781,9969,3799,3580,884,46,3891,1507,1,1
9,1,3,0,39,2,2,2,2,2,2,12558,12813,9086,11241,8764,8540,5010,3519,4292,3229,3123,4820,1,1
52,1,6,0,51,3,3,3,3,3,3,10292,10152,3909,3797,2961,14042,3916,1527,1475,1128,5115,3039,1,1
27,1,3,1,29,3,3,3,3,3,3,4144,12701,10180,5750,6469,7748,3182,3945,2231,2397,2845,3371,0,1
71,1,3,0,21,5,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
48,0,3,0,19,3,3,3,3,3,3,12505,6335,11867,3992,4829,35,2446,4669,1547,1795,11,2530,1,1
65,1,5,0,40,1,1,1,1,1,1,7975,6353,7037,2368,4618,7752,4477,625,4911,4231,4138,3121,1,1
11,1,5,0,11,1,1,1,1,1,1,474,15004,260,10754,7363,8286,2449,1174,2344,1471,2118,2069,1,1
0,0,5,1,12,2,3,3,3,2,2,5804,8934,14508,2363,2338,2241,5278,3396,3392,3229,3123,909,1,1
14,1,5,1,11,1,1,1,1,8,1,8111,2611,9556,7437,12961,4753,2773,788,3203,3229,1672,2101,0,1
33,0,6,0,28,1,1,1,1,1,1,6018,8760,2583,9011,8841,3652,1446,4577,1122,2637,2564,995,1,1
57,1,5,1,11,1,1,1,2,2,2,12846,1645,9086,8900,8764,8540,2920,3519,3392,3229,3123,3039,1,1
57,1,5,0,28,3,3,3,3,3,3,14745,5349,9086,4193,6731,439,1978,3519,1622,2492,145,3039,1,1
40,0,5,1,8,1,1,1,1,1,1,12574,14703,3899,4623,11738,10383,4791,2637,240,2184,4261,4324,1,1
73,1,5,1,8,3,1,1,1,8,1,3139,3897,7875,14562,2374,9152,2370,886,3038,4931,1083,1203,1,1
16,1,3,0,6,3,3,2,2,2,3,13116,9293,9086,8900,8764,5642,3583,3519,3392,3229,2051,1214,1,1
33,0,5,1,23,9,9,1,1,1,2,5287,13288,15364,1221,8764,8540,5242,5176,2801,3229,3123,3039,0,1
14,1,5,1,23,1,1,1,1,9,8,1486,15085,8750,693,6071,10945,2502,5921,1207,3229,2230,3039,0,1
62,1,3,1,31,3,3,3,3,2,2,6713,8143,13982,2436,110,8347,661,5511,2191,40,3049,1775,1,1
20,1,5,1,4,1,1,9,8,8,8,15129,4475,4948,14499,13485,7699,1650,3519,4785,1053,3994,3968,1,1
55,0,5,1,26,1,1,1,1,1,1,811,7538,9651,10429,7147,694,4259,2407,4892,3555,3022,1385,0,1
57,1,5,0,3,1,1,1,1,1,1,3704,8668,4256,3578,3685,11740,2075,5086,3473,2324,4035,949,1,1
78,0,5,1,36,1,1,1,1,1,1,5626,11662,4244,9667,4921,12604,3146,1174,1122,1053,1008,995,0,1
24,0,6,0,0,1,1,9,3,3,8,10661,7039,13782,463,3680,1726,2694,3194,4412,1384,3123,540,1,1
71,1,3,1,3,1,1,1,1,1,1,13509,6655,10680,12069,946,3173,4477,1286,2568,1132,2118,2069,0,1
71,1,5,0,31,1,1,1,1,1,1,3107,2457,9501,13728,2590,13446,4278,4031,3746,500,2457,4946,1,1
63,1,3,0,46,5,2,3,1,3,3,9398,9293,4122,2867,14221,9161,3583,1603,3392,5155,3338,4125,0,1
0,0,3,1,30,1,1,1,1,1,1,12428,14731,4628,6696,13611,3807,4730,625,5505,4576,539,759,1,1
55,0,5,1,52,1,1,1,8,8,2,12263,4984,13976,10783,8764,8540,1860,5221,3392,3229,3123,3039,1,1
69,0,3,1,28,5,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
20,1,1,0,31,2,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
0,0,3,1,51,5,9,9,8,8,8,3872,13429,1408,12321,4089,7741,2694,2507,1353,4266,4907,404,1,1
32,0,6,1,35,1,1,1,8,1,1,12395,11124,7986,1509,1496,8540,1278,2429,3392,3229,3123,3039,1,1
33,1,6,1,36,2,2,2,2,2,2,7963,2592,4082,8900,8764,11023,3583,3165,3392,3229,4035,3039,1,1
25,0,6,1,0,1,1,9,8,8,8,14111,11159,6716,14885,13281,9648,5059,3519,1545,1876,3123,995,1,1
33,1,5,0,18,1,1,1,1,1,1,11784,13795,11736,74,2377,11500,1199,4535,986,840,804,4518,0,1
20,0,3,1,8,2,2,2,2,2,2,8708,7767,9009,11895,3347,12438,2949,6059,1899,3892,4866,1880,1,1
57,1,5,0,27,10,9,9,8,8,1,5988,1774,13027,1458,4261,833,3583,138,619,3229,4035,831,0,1
39,0,6,0,45,1,3,3,3,3,3,6516,12119,8968,14468,9527,476,4729,2320,5560,3488,157,600,0,1
51,1,6,0,31,5,9,1,1,1,1,2007,12386,9683,7523,818,6975,1330,4354,5742,2560,2301,682,1,1
24,0,5,1,13,1,1,1,1,1,1,6717,6186,9341,7343,2731,9602,5530,5352,4419,2986,4847,3039,1,1
24,0,5,0,50,1,1,1,1,1,1,5321,12137,14489,11899,7622,14024,1501,2106,2709,3797,1008,2488,1,1
57,1,3,1,31,1,1,1,1,1,1,10063,5406,8541,8397,7393,11264,4791,2281,3795,3700,4035,4144,1,1
20,0,3,0,46,3,3,2,2,2,2,14106,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
33,1,5,0,40,1,1,1,1,1,1,13657,14456,11326,13334,11148,7936,5242,5176,2801,2637,2564,2488,1,1
63,1,5,1,41,1,1,1,1,1,1,8858,13245,11889,2972,1587,12703,3680,3021,1656,726,4358,4246,1,1
57,1,5,0,37,1,1,1,1,1,1,8413,6758,14843,5793,9947,12901,1650,151,839,5088,4837,2965,1,1
9,0,5,0,6,5,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
68,1,3,1,30,3,3,3,3,3,3,14733,3639,6909,3829,9426,217,535,2671,1492,3457,71,2075,1,1
62,1,3,0,52,1,1,1,8,8,8,15712,5111,4000,3874,7181,4606,2440,1261,3392,2439,3123,540,1,1
24,1,6,1,23,1,1,1,1,1,1,11617,15276,4549,13126,6046,9999,1199,5617,2344,2560,515,3432,1,1
33,0,6,1,39,3,1,1,1,1,1,10675,694,10548,9369,2818,6138,5706,2259,2141,5277,385,2401,1,1
27,1,5,0,27,1,1,1,1,1,1,8916,2007,10734,10069,13499,7470,3172,2637,474,1471,1380,1385,1,1
61,0,5,0,22,9,9,9,8,1,1,14574,4483,2716,7745,6078,5435,1074,4178,3392,4736,4514,3756,0,1
40,1,3,0,19,1,1,1,1,1,1,8371,12035,11290,13749,14734,5054,664,1873,3038,2274,2118,3039,1,1
67,0,5,1,52,1,1,1,1,1,1,8303,11171,12370,8607,3763,1334,1650,4268,3408,3132,4775,2533,1,1
14,0,3,1,29,5,9,9,8,1,1,3025,14420,11212,9742,4417,5692,3583,2637,3392,2195,2564,3661,1,1
15,1,3,0,27,3,1,1,1,1,1,12001,8193,7530,9251,9209,7442,5591,2111,4010,2306,5057,4145,1,1
57,1,3,0,51,9,1,1,1,1,1,9927,4572,15125,11927,156,13372,5819,299,5103,2018,5131,1925,0,1
63,0,3,0,51,3,3,3,3,2,3,3257,9293,2309,8900,8764,9166,3583,918,3392,3229,3344,3039,1,1
24,1,5,0,35,1,1,1,1,1,1,5233,6686,3987,4269,294,3448,2327,1809,4757,1002,1399,4472,1,1
24,0,5,1,41,9,9,9,8,8,8,3507,9127,4367,844,4841,10394,3833,3519,2976,3229,2477,3039,0,1
57,1,5,0,11,1,3,3,8,3,3,14781,1057,6149,7518,7299,3377,3415,5376,2902,2702,2153,1055,1,1
39,1,5,0,31,9,3,10,8,1,3,15847,6476,2026,6549,3822,4226,2503,3519,1251,3229,1538,3039,1,1
28,1,3,0,26,1,1,1,1,1,1,3299,7958,1106,9501,1466,3738,2159,3947,1545,4128,4714,5099,1,1
0,1,1,1,34,1,1,9,1,1,1,1822,291,3908,3794,6201,3936,523,3519,3392,3229,3123,3039,1,1
9,0,5,1,3,1,1,1,1,1,1,5907,5985,816,13029,7378,10424,4656,4591,4412,4128,4035,4022,1,1
38,0,5,1,19,1,1,1,1,3,3,9163,6648,12257,9326,12166,11925,5916,4211,4685,1050,1263,4778,1,1
20,0,5,1,3,5,9,1,1,8,1,6652,882,9069,10722,7228,14019,3583,2403,3672,3229,2118,2069,1,1
11,1,5,3,12,1,1,1,1,1,1,2215,9606,7841,7243,5163,11462,5418,5617,2801,5258,2564,2488,1,1
66,0,3,1,11,1,3,9,3,1,1,15584,14670,7367,2942,9242,1308,3088,3519,1167,1053,3367,3039,1,1
55,0,5,1,23,9,9,9,8,8,1,9292,7960,7703,9625,4686,6051,2832,3519,2709,3229,1008,2401,1,1
70,0,5,1,8,1,1,1,1,1,1,11260,12016,12920,4007,14553,13989,2694,1174,2801,1053,3612,3589,1,1
20,0,3,1,44,5,2,2,2,2,2,9398,9293,9086,8900,8764,8540,3583,3519,3392,3229,3123,3039,1,1
21,1,3,0,11,1,1,1,1,1,1,13718,6817,14252,2375,10107,7268,491,4591,2446,4128,3214,1675,1,1
71,0,5,0,30,3,1,1,1,1,1,10104,6200,7161,3473,1525,5137,4656,4591,4412,3713,2351,4022,1,1
21,1,5,1,52,9,3,9,1,3,3,8711,14031,11482,7564,7012,2765,4035,681,1251,3261,1707,1526,0,1
9,1,5,0,4,3,3,9,1,3,3,8198,11533,14302,11258,1879,494,664,3519,3392,720,163,4542,0,1
27,1,5,1,41,3,3,3,3,3,1,1569,1963,7565,1111,4509,3591,3583,2300,440,1661,3921,4050,1,1
25,0,5,1,34,7,10,10,9,8,8,5919,1604,15419,1116,12074,3576,3833,3590,2568,3229,2109,3039,0,1
27,0,5,1,3,1,1,1,1,1,1,7685,148,412,8704,6967,11326,31,1854,5636,2195,1405,3398,1,1
20,1,3,0,19,1,1,1,1,1,1,358,10535,532,3702,6822,2174,2100,2053,2344,4919,1222,3039,1,1
78,0,5,1,12,9,9,9,8,8,1,14367,6032,10345,8330,6705,3585,834,3038,1545,3229,1380,3541,0,1
24,1,5,0,30,9,9,1,1,1,3,1971,15259,14448,4335,14076,3309,3583,3513,5442,2637,1220,4048,0,1
1,1,5,0,19,1,1,1,1,1,1,8288,13788,7977,4802,7166,3019,1971,3767,3401,1986,3601,4276,1,1
63,1,5,0,41,3,3,3,3,3,3,15384,4344,10523,8281,7125,5103,131,4931,3177,2637,1838,1689,1,1
14,1,3,1,32,3,3,3,2,2,3,11645,10649,9086,8900,8764,12121,760,3519,3392,3229,4394,3039,1,1
24,1,5,1,35,5,9,9,1,1,1,1741,7114,6246,9814,1774,5200,1074,3519,3732,1099,3273,2230,1,1
43,1,6,0,27,5,3,3,3,2,3,7547,14366,5870,1241,11031,13325,2030,2271,4409,123,4843,5107,1,1
62,0,6,0,40,1,1,1,1,3,1,13888,958,2731,9181,12781,7700,5558,5139,4352,3190,1713,364,1,1
33,1,3,1,8,1,1,1,1,1,1,14759,11387,3740,12502,14040,7695,2557,4591,4412,4128,4035,4022,1,1
26,0,5,1,18,5,2,2,2,2,3,9398,9293,9086,8900,8764,5649,3583,3519,3392,3229,2052,2006,1,1
25,1,3,0,46,3,3,3,3,8,3,4705,8575,2308,7421,4078,7223,3317,917,2865,3229,2665,2354,1,1
57,1,6,1,41,1,1,1,3,3,3,3443,11000,3822,9958,4272,1501,5744,1497,3788,3229,569,2699,1,1
33,1,5,0,34,1,1,1,1,1,1,5450,2848,15341,1224,10556,7574,2449,2879,4412,3229,1884,4022,1,1
43,0,3,1,29,1,1,1,2,2,3,2124,4554,9086,8900,8764,6066,3878,3519,3392,3229,2207,3589,1,1
77,0,5,1,29,2,2,2,2,2,2,9654,9828,2464,2408,2375,6476,3568,3519,3392,3229,804,717,1,1
55,1,3,1,33,9,1,1,1,1,1,3902,8107,9230,9248,6075,7322,1875,4296,5108,5079,341,995,1,1
6,1,3,1,4,2,2,2,3,8,1,7353,9293,9086,12829,12545,3154,3583,3519,4925,3229,1231,4761,0,1
0,1,5,1,12,3,3,3,3,3,3,3212,14461,13074,14706,4038,5765,5653,5134,5677,1496,2100,155,1,1
33,0,5,0,52,1,1,1,1,1,1,10119,11154,4459,4870,2826,4146,3099,1174,2801,2637,2564,2488,1,1
20,1,3,1,12,1,1,1,1,8,8,11778,13226,12659,5305,11048,14323,2421,2403,1122,4160,3123,390,1,1
33,1,6,0,24,9,9,9,8,1,1,9140,1140,5564,9410,4580,2582,5653,4294,5245,3620,1497,1833,0,1
16,0,3,0,35,1,3,3,3,1,3,3375,3973,1843,11001,5888,7918,5693,5949,1394,3229,2908,5161,1,1
55,0,5,0,6,5,7,10,8,9,8,1615,1762,2460,10866,2591,11910,3583,3519,2709,3229,3123,2069,0,1
73,1,3,1,4,3,3,3,3,3,3,14056,7866,6660,5356,7890,13119,3207,1901,1189,4708,4772,3060,1,1
24,1,5,3,26,3,9,9,8,3,8,7543,6226,7822,7350,8885,9358,3583,2907,3392,3278,3123,1326,0,1
